date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT03,WT16,WT01,WT08,WT02,TSUN,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG,WT07,WT05
1974-11-12T00:00:00,1730.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,63.0,,,,1.0,,,,,,,,,,,,
1974-11-13T00:00:00,206.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,57.0,,,,,,,,,,,,,,,,
1974-11-14T00:00:00,1536.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,61.0,,,,,,,,,,,,,,,,
1974-11-15T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,69.0,,,,,,,,,,,,,,,,
1974-11-16T00:00:00,1248.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,75.0,,,,,,,,,,,,,,,,
1974-11-17T00:00:00,1012.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,76.0,,,,,,,,,,,,,,,,
1974-11-18T00:00:00,1030.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,74.0,,,,,,,,,,,,,,,,
1974-11-19T00:00:00,1530.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,70.0,,,,,,,,,,,,,,,,
1974-11-20T00:00:00,1706.0,GHCND:USW00012839,0.18,0.0,0.0,83.0,69.0,,1.0,,,,,,,,,,,,,,
1974-11-21T00:00:00,854.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,57.0,,,,,,,,,,,,,,,,
1974-11-22T00:00:00,1148.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,52.0,,,,,,,,,,,,,,,,
1974-11-23T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,56.0,,,,,,,,,,,,,,,,
1974-11-24T00:00:00,1124.0,GHCND:USW00012839,0.06,0.0,0.0,78.0,71.0,,1.0,,,,,,,,,,,,,,
1974-11-25T00:00:00,1348.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,63.0,,,,,,,,,,,,,,,,
1974-11-26T00:00:00,2218.0,GHCND:USW00012839,0.74,0.0,0.0,81.0,68.0,,1.0,1.0,1.0,,,,,,,,,,,,
1974-11-27T00:00:00,36.0,GHCND:USW00012839,1.97,0.0,0.0,74.0,68.0,,1.0,,1.0,,,,,,,,,,,,
1974-11-28T00:00:00,1324.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,63.0,,,1.0,1.0,,,,,,,,,,,,
1974-11-29T00:00:00,2318.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,63.0,,,,,,,,,,,,,,,,
1974-11-30T00:00:00,1018.0,GHCND:USW00012839,1.2,0.0,0.0,77.0,69.0,,1.0,,,,,,,,,,,,,,
1974-12-01T00:00:00,1600.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,55.0,,,1.0,,,,,,,,,,,,,
1974-12-02T00:00:00,1636.0,GHCND:USW00012839,0.0,0.0,0.0,69.0,53.0,,,,,,,,,,,,,,,,
1974-12-03T00:00:00,1448.0,GHCND:USW00012839,0.0,0.0,0.0,67.0,52.0,,,,1.0,,,,,,,,,,,,
1974-12-04T00:00:00,1500.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,48.0,,,1.0,,,,,,,,,,,,,
1974-12-05T00:00:00,1406.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,51.0,,,,,,,,,,,,,,,,
1974-12-06T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,58.0,,,,,,,,,,,,,,,,
1974-12-07T00:00:00,1112.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,60.0,,,,,,,,,,,,,,,,
1974-12-08T00:00:00,2330.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,67.0,,,,,,,,,,,,,,,,
1974-12-09T00:00:00,1318.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,56.0,,,,,,,,,,,,,,,,
1974-12-10T00:00:00,1348.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,47.0,,,,,,,,,,,,,,,,
1974-12-11T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,55.0,,,,,,,,,,,,,,,,
1974-12-12T00:00:00,1312.0,GHCND:USW00012839,0.04,0.0,0.0,78.0,64.0,,1.0,,,,,,,,,,,,,,
1974-12-13T00:00:00,924.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,69.0,,,,,,,,,,,,,,,,
1974-12-14T00:00:00,1324.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,68.0,,1.0,1.0,1.0,,,,,,,,,,,,
1974-12-15T00:00:00,1012.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,74.0,,,,,,,,,,,,,,,,
1974-12-16T00:00:00,1506.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,72.0,,1.0,,,,,,,,,,,,,,
1974-12-17T00:00:00,1118.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,57.0,,1.0,,,,,,,,,,,,,,
1974-12-18T00:00:00,842.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,51.0,,,,,,,,,,,,,,,,
1974-12-19T00:00:00,2048.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,53.0,,,,,,,,,,,,,,,,
1974-12-20T00:00:00,1242.0,GHCND:USW00012839,0.02,0.0,0.0,79.0,70.0,,1.0,,,,,,,,,,,,,,
1974-12-21T00:00:00,1312.0,GHCND:USW00012839,1.05,0.0,0.0,80.0,68.0,,1.0,,1.0,,,,,,,,,,,,
1974-12-22T00:00:00,2012.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,63.0,,,,,,,,,,,,,,,,
1974-12-23T00:00:00,1424.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,71.0,,,,,,,,,,,,,,,,
1974-12-24T00:00:00,118.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,73.0,,,,,,,,,,,,,,,,
1974-12-25T00:00:00,1242.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,66.0,,,,,,,,,,,,,,,,
1974-12-26T00:00:00,1436.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,67.0,,,,,,,,,,,,,,,,
1974-12-27T00:00:00,1124.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,68.0,,1.0,,,,,,,,,,,,,,
1974-12-28T00:00:00,1418.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,66.0,,,,,,,,,,,,,,,,
1974-12-29T00:00:00,1518.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,63.0,,,,,,,,,,,,,,,,
1974-12-30T00:00:00,1436.0,GHCND:USW00012839,0.06,0.0,0.0,78.0,65.0,,1.0,1.0,1.0,,,,,,,,,,,,
1975-10-01T00:00:00,1636.0,GHCND:USW00012839,0.1,0.0,0.0,87.0,75.0,1.0,1.0,,,,,,,,,,,,,,
1975-10-02T00:00:00,1436.0,GHCND:USW00012839,0.75,0.0,0.0,87.0,75.0,1.0,1.0,,,,,,,,,,,,,,
1975-10-03T00:00:00,2318.0,GHCND:USW00012839,0.07,0.0,0.0,88.0,73.0,1.0,1.0,,,,,,,,,,,,,,
1975-10-04T00:00:00,100.0,GHCND:USW00012839,0.2,0.0,0.0,86.0,73.0,1.0,1.0,,,,,,,,,,,,,,
1975-10-05T00:00:00,1212.0,GHCND:USW00012839,0.0,0.0,0.0,87.0,80.0,,1.0,,,,,,,,,,,,,,
1975-10-06T00:00:00,1230.0,GHCND:USW00012839,0.07,0.0,0.0,87.0,78.0,,1.0,,,,,,,,,,,,,,
1975-10-07T00:00:00,1518.0,GHCND:USW00012839,0.02,0.0,0.0,88.0,78.0,,1.0,,,,,,,,,,,,,,
1975-10-08T00:00:00,954.0,GHCND:USW00012839,0.0,0.0,0.0,88.0,79.0,,1.0,,,,,,,,,,,,,,
1975-10-09T00:00:00,1348.0,GHCND:USW00012839,0.01,0.0,0.0,88.0,80.0,,1.0,,,,,,,,,,,,,,
1975-10-10T00:00:00,1554.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,76.0,,,,,,,,,,,,,,,,
1975-10-11T00:00:00,1624.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,74.0,,,,,,,,,,,,,,,,
1975-10-12T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,73.0,,,,,,,,,,,,,,,,
1975-10-13T00:00:00,1124.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,73.0,,,,,,,,,,,,,,,,
1975-10-14T00:00:00,1306.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,79.0,,,,,,,,,,,,,,,,
1975-10-15T00:00:00,1300.0,GHCND:USW00012839,0.04,0.0,0.0,85.0,77.0,,1.0,,,,,,,,,,,,,,
1975-10-16T00:00:00,442.0,GHCND:USW00012839,0.22,0.0,0.0,85.0,76.0,,1.0,,,,,,,,,,,,,,
1975-10-17T00:00:00,1118.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,79.0,,1.0,,,,,,,,,,,,,,
1975-10-18T00:00:00,554.0,GHCND:USW00012839,1.48,0.0,0.0,80.0,74.0,1.0,1.0,,,,,,,,,,,,,,
1975-10-19T00:00:00,1806.0,GHCND:USW00012839,1.41,0.0,0.0,80.0,73.0,,1.0,,,,,,,,,,,,,,
1975-10-20T00:00:00,1542.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,70.0,,,1.0,1.0,,,,,,,,,,,,
1975-10-21T00:00:00,1612.0,GHCND:USW00012839,0.23,0.0,0.0,81.0,70.0,,1.0,,1.0,,,,,,,,,,,,
1975-10-22T00:00:00,918.0,GHCND:USW00012839,1.48,0.0,0.0,79.0,68.0,1.0,1.0,,,,,,,,,,,,,,
1975-10-23T00:00:00,1548.0,GHCND:USW00012839,0.01,0.0,0.0,82.0,68.0,,1.0,,,,,,,,,,,,,,
1975-10-24T00:00:00,1218.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,67.0,,,1.0,,,,,,,,,,,,,
1975-10-25T00:00:00,1942.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,68.0,,,1.0,,,,,,,,,,,,,
1975-10-26T00:00:00,1342.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,67.0,,,1.0,,,,,,,,,,,,,
1975-10-27T00:00:00,1600.0,GHCND:USW00012839,0.02,0.0,0.0,84.0,72.0,,1.0,,1.0,,,,,,,,,,,,
1975-10-28T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,77.0,,,,,,,,,,,,,,,,
1975-10-29T00:00:00,1442.0,GHCND:USW00012839,0.07,0.0,0.0,83.0,72.0,,1.0,,,,,,,,,,,,,,
1975-10-30T00:00:00,1754.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,71.0,,1.0,,,,,,,,,,,,,,
1975-10-31T00:00:00,1412.0,GHCND:USW00012839,0.07,0.0,0.0,81.0,74.0,,1.0,,,,,,,,,,,,,,
1975-11-01T00:00:00,1224.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,74.0,,,,,,,,,,,,,,,,
1975-11-02T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,75.0,,1.0,,,,,,,,,,,,,,
1975-11-03T00:00:00,1306.0,GHCND:USW00012839,0.12,0.0,0.0,80.0,75.0,,1.0,,,,,,,,,,,,,,
1975-11-04T00:00:00,2306.0,GHCND:USW00012839,0.2,0.0,0.0,84.0,75.0,,1.0,,,,,,,,,,,,,,
1975-11-05T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,76.0,,,,,,,,,,,,,,,,
1975-11-06T00:00:00,2036.0,GHCND:USW00012839,0.04,0.0,0.0,83.0,72.0,,1.0,,,,,,,,,,,,,,
1975-11-07T00:00:00,1218.0,GHCND:USW00012839,0.25,0.0,0.0,82.0,72.0,,1.0,,,,,,,,,,,,,,
1975-11-08T00:00:00,224.0,GHCND:USW00012839,0.5,0.0,0.0,82.0,72.0,,1.0,,,,,,,,,,,,,,
1975-11-09T00:00:00,1012.0,GHCND:USW00012839,0.07,0.0,0.0,82.0,76.0,,1.0,,,,,,,,,,,,,,
1975-11-10T00:00:00,906.0,GHCND:USW00012839,0.11,0.0,0.0,83.0,75.0,,1.0,,,,,,,,,,,,,,
1975-11-11T00:00:00,1054.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,76.0,,1.0,,,,,,,,,,,,,,
1975-11-12T00:00:00,0.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,73.0,,,,,,,,,,,,,,,,
1975-11-13T00:00:00,2024.0,GHCND:USW00012839,0.15,0.0,0.0,78.0,57.0,,1.0,,,,,,,,,,,,,,
1975-11-14T00:00:00,1006.0,GHCND:USW00012839,0.0,0.0,0.0,61.0,46.0,,,,,,,,,,,,,,,,
1975-11-15T00:00:00,1500.0,GHCND:USW00012839,0.0,0.0,0.0,70.0,44.0,,,,,,,,,,,,,,,,
1975-11-16T00:00:00,1512.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,55.0,,,,,,,,,,,,,,,,
1975-11-17T00:00:00,1206.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,67.0,,,,,,,,,,,,,,,,
1975-11-18T00:00:00,1354.0,GHCND:USW00012839,0.08,0.0,0.0,79.0,72.0,,1.0,,,,,,,,,,,,,,
1975-11-19T00:00:00,1248.0,GHCND:USW00012839,1.28,0.0,0.0,79.0,68.0,,1.0,,,,,,,,,,,,,,
1975-11-20T00:00:00,1300.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,65.0,,,,,,,,,,,,,,,,
1975-11-21T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,66.0,,,,,,,,,,,,,,,,
1975-11-22T00:00:00,1630.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,65.0,,,1.0,,1.0,,,,,,,,,,,
1975-11-23T00:00:00,954.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,56.0,,,,,,,,,,,,,,,,
1975-11-24T00:00:00,1318.0,GHCND:USW00012839,0.0,0.0,0.0,66.0,47.0,,,1.0,1.0,,,,,,,,,,,,
1975-11-25T00:00:00,1212.0,GHCND:USW00012839,0.0,0.0,0.0,70.0,50.0,,,,,,,,,,,,,,,,
1975-11-26T00:00:00,1224.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,58.0,,1.0,,1.0,,,,,,,,,,,,
1975-11-27T00:00:00,1348.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,63.0,,,,,,,,,,,,,,,,
1975-11-28T00:00:00,1606.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,67.0,,,1.0,,,,,,,,,,,,,
1975-11-29T00:00:00,1006.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,74.0,,,,,,,,,,,,,,,,
1975-11-30T00:00:00,1054.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,71.0,,,,,,,,,,,,,,,,
1975-12-01T00:00:00,1636.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,64.0,,,,,,,,,,,,,,,,
1975-12-02T00:00:00,1818.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,66.0,,,,,,,,,,,,,,,,
1975-12-03T00:00:00,1730.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,59.0,,,1.0,1.0,,,,,,,,,,,,
1975-12-04T00:00:00,1554.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,62.0,,,,,,,,,,,,,,,,
1975-12-05T00:00:00,2336.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,72.0,,1.0,,,,,,,,,,,,,,
1975-12-06T00:00:00,1148.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,72.0,,1.0,,,,,,,,,,,,,,
1975-12-07T00:00:00,1936.0,GHCND:USW00012839,0.1,0.0,0.0,79.0,63.0,,1.0,,,,,,,,,,,,,,
1975-12-08T00:00:00,1824.0,GHCND:USW00012839,0.26,0.0,0.0,77.0,67.0,,1.0,,,,,,,,,,,,,,
1975-12-09T00:00:00,1542.0,GHCND:USW00012839,0.01,0.0,0.0,80.0,64.0,,1.0,,,,,,,,,,,,,,
1975-12-10T00:00:00,1406.0,GHCND:USW00012839,0.0,0.0,0.0,67.0,52.0,,,,1.0,,,,,,,,,,,,
1975-12-11T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,48.0,,,,,,,,,,,,,,,,
1975-12-12T00:00:00,1318.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,69.0,,1.0,,,,,,,,,,,,,,
1975-12-13T00:00:00,1254.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,73.0,,,,,,,,,,,,,,,,
1975-12-14T00:00:00,1500.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,73.0,,,,,,,,,,,,,,,,
1975-12-15T00:00:00,218.0,GHCND:USW00012839,0.01,0.0,0.0,77.0,66.0,,1.0,,,,,,,,,,,,,,
1975-12-16T00:00:00,1342.0,GHCND:USW00012839,0.06,0.0,0.0,80.0,66.0,,1.0,,,,,,,,,,,,,,
1975-12-17T00:00:00,1418.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,65.0,,,,,,,,,,,,,,,,
1975-12-18T00:00:00,2112.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,61.0,,,,,,,,,,,,,,,,
1975-12-19T00:00:00,1542.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,49.0,,,,1.0,,,,,,,,,,,,
1975-12-20T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,53.0,,,,1.0,,,,,,,,,,,,
1975-12-21T00:00:00,424.0,GHCND:USW00012839,0.0,0.0,0.0,69.0,50.0,,,,1.0,,,,,,,,,,,,
1975-12-22T00:00:00,1406.0,GHCND:USW00012839,0.0,0.0,0.0,56.0,42.0,,,,1.0,,,,,,,,,,,,
1975-12-23T00:00:00,1654.0,GHCND:USW00012839,0.0,0.0,0.0,64.0,46.0,,,,1.0,,,,,,,,,,,,
1975-12-24T00:00:00,1112.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,49.0,,,,,,,,,,,,,,,,
1975-12-25T00:00:00,1406.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,68.0,,,,,,,,,,,,,,,,
1975-12-26T00:00:00,1036.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,68.0,,1.0,,,,,,,,,,,,,,
1975-12-27T00:00:00,1848.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,62.0,,,1.0,1.0,,,,,,,,,,,,
1975-12-28T00:00:00,454.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,62.0,,,,1.0,,,,,,,,,,,,
1975-12-29T00:00:00,1242.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,70.0,,,1.0,1.0,,,,,,,,,,,,
1975-12-30T00:00:00,1154.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,73.0,,1.0,,,,,,,,,,,,,,
1976-10-01T00:00:00,336.0,GHCND:USW00012839,0.44,0.0,0.0,80.0,71.0,1.0,1.0,,,,,,,,,,,,,,
1976-10-02T00:00:00,1112.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,64.0,,,,1.0,,,,,,,,,,,,
1976-10-03T00:00:00,1542.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,66.0,,,,1.0,,,,,,,,,,,,
1976-10-04T00:00:00,1254.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,70.0,,,,1.0,,,,,,,,,,,,
1976-10-05T00:00:00,1736.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,72.0,,,,,,,,,,,,,,,,
1976-10-06T00:00:00,1130.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,74.0,,,,,,,,,,,,,,,,
1976-10-07T00:00:00,1212.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,77.0,,,,,,,,,,,,,,,,
1976-10-08T00:00:00,1118.0,GHCND:USW00012839,0.05,0.0,0.0,87.0,79.0,,1.0,,,,,,,,,,,,,,
1976-10-09T00:00:00,1324.0,GHCND:USW00012839,0.57,0.0,0.0,87.0,75.0,,1.0,1.0,1.0,,,,,,,,,,,,
1976-10-10T00:00:00,1642.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,69.0,,,,1.0,,,,,,,,,,,,
1976-10-11T00:00:00,1148.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,73.0,,1.0,1.0,1.0,,,,,,,,,,,,
1976-10-12T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,68.0,,,,,,,,,,,,,,,,
1976-10-13T00:00:00,1606.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,67.0,,,,,,,,,,,,,,,,
1976-10-14T00:00:00,1224.0,GHCND:USW00012839,0.2,0.0,0.0,81.0,71.0,,1.0,,1.0,,,,,,,,,,,,
1976-10-15T00:00:00,1012.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,74.0,,,,,,,,,,,,,,,,
1976-10-16T00:00:00,1054.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,76.0,,1.0,,,,,,,,,,,,,,
1976-10-17T00:00:00,1712.0,GHCND:USW00012839,0.69,0.0,0.0,83.0,74.0,,1.0,,,,,,,,,,,,,,
1976-10-18T00:00:00,2212.0,GHCND:USW00012839,0.4,0.0,0.0,83.0,72.0,,1.0,1.0,1.0,,,,,,,,,,,,
1976-10-19T00:00:00,1054.0,GHCND:USW00012839,0.03,0.0,0.0,83.0,76.0,,1.0,,,,,,,,,,,,,,
1976-10-20T00:00:00,1212.0,GHCND:USW00012839,1.93,0.0,0.0,84.0,75.0,1.0,1.0,,,,,,,,,,,,,,
1976-10-21T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,65.0,,,,,,,,,,,,,,,,
1976-10-22T00:00:00,1530.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,59.0,,,,,,,,,,,,,,,,
1976-10-23T00:00:00,1436.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,72.0,,,,,,,,,,,,,,,,
1976-10-24T00:00:00,1218.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,71.0,,,,,,,,,,,,,,,,
1976-10-25T00:00:00,1406.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,70.0,,,,,,,,,,,,,,,,
1976-10-26T00:00:00,1136.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,69.0,,1.0,,,,,,,,,,,,,,
1976-10-27T00:00:00,948.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,62.0,,,,1.0,,,,,,,,,,,,
1976-10-28T00:00:00,1218.0,GHCND:USW00012839,0.11,0.0,0.0,77.0,65.0,,1.0,1.0,1.0,,,,,,,,,,,,
1976-10-29T00:00:00,1100.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,71.0,,,,,,,,,,,,,,,,
1976-10-30T00:00:00,1112.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,73.0,,,,,,,,,,,,,,,,
1976-10-31T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,67.0,,,,1.0,,,,,,,,,,,,
1976-11-01T00:00:00,2242.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,66.0,,,,,,,,,,,,,,,,
1976-11-02T00:00:00,1312.0,GHCND:USW00012839,0.75,0.0,0.0,80.0,70.0,,1.0,,,,,,,,,,,,,,
1976-11-03T00:00:00,706.0,GHCND:USW00012839,0.77,0.0,0.0,71.0,64.0,,1.0,1.0,,,,,,,,,,,,,
1976-11-04T00:00:00,1306.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,63.0,,,,,,,,,,,,,,,,
1976-11-05T00:00:00,1312.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,61.0,,,,,,,,,,,,,,,,
1976-11-06T00:00:00,1400.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,54.0,,,,,,,,,,,,,,,,
1976-11-07T00:00:00,1306.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,62.0,,,,,,,,,,,,,,,,
1976-11-08T00:00:00,1554.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,55.0,,,,,,,,,,,,,,,,
1976-11-09T00:00:00,1124.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,53.0,,,,,,,,,,,,,,,,
1976-11-10T00:00:00,1524.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,59.0,,,,,,,,,,,,,,,,
1976-11-11T00:00:00,1024.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,64.0,,,,,,,,,,,,,,,,
1976-11-12T00:00:00,1312.0,GHCND:USW00012839,0.05,0.0,0.0,81.0,68.0,,1.0,,,,,,,,,,,,,,
1976-11-13T00:00:00,1512.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,72.0,,,,,,,,,,,,,,,,
1976-11-14T00:00:00,1012.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,73.0,,,,,,,,,,,,,,,,
1976-11-15T00:00:00,1500.0,GHCND:USW00012839,0.18,0.0,0.0,82.0,75.0,,1.0,,,,,,,,,,,,,,
1976-11-16T00:00:00,1442.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,70.0,,,,1.0,,,,,,,,,,,,
1976-11-17T00:00:00,1018.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,75.0,,1.0,,,,,,,,,,,,,,
1976-11-18T00:00:00,1730.0,GHCND:USW00012839,0.34,0.0,0.0,82.0,73.0,,1.0,1.0,1.0,,,,,,,,,,,,
1976-11-19T00:00:00,1318.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,71.0,,,,1.0,,,,,,,,,,,,
1976-11-20T00:00:00,1600.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,69.0,,,1.0,,1.0,,,,,,,,,,,
1976-11-21T00:00:00,1400.0,GHCND:USW00012839,0.6,0.0,0.0,78.0,68.0,,1.0,1.0,1.0,,,,,,,,,,,,
1976-11-22T00:00:00,1154.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,57.0,,1.0,,,,,,,,,,,,,,
1976-11-23T00:00:00,348.0,GHCND:USW00012839,0.0,0.0,0.0,70.0,54.0,,,,,,,,,,,,,,,,
1976-11-24T00:00:00,1424.0,GHCND:USW00012839,0.0,0.0,0.0,71.0,59.0,,1.0,,,,,,,,,,,,,,
1976-11-25T00:00:00,1106.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,59.0,,,,,,,,,,,,,,,,
1976-11-26T00:00:00,1248.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,71.0,,,,,,,,,,,,,,,,
1976-11-27T00:00:00,1236.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,73.0,,,,1.0,,,,,,,,,,,,
1976-11-28T00:00:00,1606.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,74.0,,1.0,,1.0,,,,,,,,,,,,
1976-11-29T00:00:00,948.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,72.0,,1.0,1.0,,,,,,,,,,,,,
1976-11-30T00:00:00,1836.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,54.0,,,,1.0,,,,,,,,,,,,
1976-12-01T00:00:00,354.0,GHCND:USW00012839,0.1,0.0,0.0,75.0,56.0,,1.0,1.0,1.0,,,,,,,,,,,,
1976-12-02T00:00:00,2012.0,GHCND:USW00012839,0.01,0.0,0.0,68.0,60.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
1976-12-03T00:00:00,330.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,56.0,,,,,,,,,,,,,,,,
1976-12-04T00:00:00,1254.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,58.0,,,,,,,,,,,,,,,,
1976-12-05T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,62.0,,1.0,1.0,,,,,,,,,,,,,
